Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
1,44.31069097,324,27.51290323,13.50967742,53.4516129,82.31612903,1.884615385,0.821027316,38.92857143,47.90225564,69.09022556,5.886422358,6.505658885,6.247363622,20.34019309,4.445459122,941.287739,211.7414002,1299.750567,4406.19625,1.803900832,1.850809351,66.52955304,5.325255197,0.007973514,0.027496988,18.90363549,9.362354587,7.469390176,6.583311584,0.048327138,0.148288973,0.592305608,0.198536887,-0.752314133,52.15493653,244.1029839,33.89412621,102.3835584,143.7096165,0.345761782,2.894461688,4.638784449,0.838508746,0.708505177,0.575113671,2,6,8529,3879,16570,25518,18.79871722,39.23357574,76.28860777,18.01887264,423,48
0,151.0414942,167,110.4875,271.6125,41,22.9625,1.05,0.951817903,58.25174825,29.30769231,28.02797203,6.576401767,4.410972782,4.012311538,14.61282609,2.07780677,238.6184954,114.8415237,670.8390023,1633.808946,1.267795538,1.705689823,19.82309539,8.989091081,0.146946607,0.155413573,3.347358121,6.019129159,4.514095769,4.675657102,0.378571429,0.4,-0.346297831,1.605012846,4.490834434,22.87310516,238.3126548,28.99388082,103.0653773,57.62437294,0.599193466,1.869213933,1.482902973,-0.037935781,1.565794736,1.991850057,2,5,17678,43299,6560,3674,47.67480827,56.84672374,33.99740569,12.23675084,266,38
1,104.2785276,290,30.02527076,72.03249097,52.73285199,83.29963899,1.332211943,0.775490464,41.59137577,46.77823409,56.37577002,5.886113278,6.152579614,6.314604973,19.22711434,3.095517101,663.4494032,214.3258724,1161.390023,3721.69646,1.622379397,1.621677052,49.00698399,6.357732013,0.010983283,0.016897701,11.41555034,7.680523687,7.092885119,6.812773581,0.056451613,0.096774194,2.331046133,2.863659663,-0.134906033,36.99895136,229.4001641,31.32254844,97.3767893,110.729432,0.518488735,2.444556367,3.131507911,1.528955154,1.823335543,0.662050265,0,3,8317,19677,14607,23074,29.78556474,63.8497851,72.85652113,15.13524165,235,44
1,46.26284537,919,29.37514253,4.937286203,63.81413911,27.68757127,2.081357759,0.728618499,38.84207202,36.96462413,22.45546431,6.090128374,6.897923702,4.564855539,34.21165006,4.218747321,4363.276125,1034.258701,3677.036281,20966.24642,1.429896419,1.406072973,134.3490167,7.240220863,0.006302707,0.166536586,15.96870481,2.941416189,7.818882405,4.742926821,0.041614124,0.406052963,-0.337097957,0.002565388,1.41006917,90.32725751,260.5866201,27.9633101,126.2685571,283.178475,0.329660948,2.925952208,6.560270293,0.5448643,0.439283031,1.369035309,9,19,25762,3454,55965,24282,19.90076802,35.08310227,37.22654603,30.87106387,86,67
0,46.65823818,257,166.296748,327.9674797,336.402439,323.0284553,1.07751938,0.942676615,116.08,234.5466667,200.0177778,7.167846111,6.354767697,7.310165004,18.11931512,2.007137253,447.1083153,222.7592132,1031.414966,3114.755465,1.2289212,1.090694017,24.97515567,10.82803953,0.04906,0.008279363,3.671608621,12.6291065,5.873932279,7.227622387,0.215859031,0.044052863,9.794337509,9.04073986,-0.464720385,28.32668591,214.4736623,21.59728556,102.5668388,71.60639039,0.621763495,1.934832248,1.508804915,2.968358189,2.908860926,0.409929044,2,5,40909,80435,82755,79465,234.8874608,561.6554696,212.5564755,14.6403834,107,31
1,150.6444599,533,31.60510806,2.756385069,73.86836935,53.17288802,1.836976321,0.841353092,41.85810811,61.03603604,42.55405405,6.129709144,6.957131569,5.160216817,26.06352281,9.131159373,2838.318876,310.8388278,2134.106576,9270.389237,1.479504916,1.480416893,102.0172507,5.640752691,0.004926311,0.105880851,26.41414326,4.563332572,7.926800804,5.321850321,0.020689655,0.337748344,1.730845617,3.287356765,-0.367366132,84.60394488,183.1306615,32.90556301,81.28354177,215.3160069,0.425092552,5.70306879,6.411055281,1.042417431,1.327440384,0.942147155,5,11,16087,895,37599,27065,22.54755406,47.05671412,63.4006623,14.83481052,191,85
1,44.91208148,842,29.42288557,4.262437811,63.27363184,31.3619403,2.900319675,0.666024249,42.66736842,44.66596491,35.66666667,6.065454554,6.966348089,5.549162789,32.75685882,1.963061966,2612.598228,1330.879143,3370.965986,18403.70948,1.382505715,1.70904758,143.3502335,6.290202211,0.005392438,0.0480053,18.15178297,13.27393447,7.8877833,6.45797323,0.025104603,0.213276836,-0.181056506,-0.565217816,1.609699567,73.86872486,219.1152939,46.01451511,84.81646648,299.2808714,0.250052345,1.619040663,7.904646819,0.602452708,0.327713505,1.339619022,5,28,23656,2624,50872,25215,20.8443121,37.97904307,35.31383242,45.62499669,340,136
1,102.3378084,284,32.94095941,3.612546125,71.46125461,24.81549815,1.227792436,0.92197755,41.57494867,52.53593429,20.09650924,5.964527091,6.763136278,5.145497311,19.01773844,3.877961648,718.5835013,185.29928,1136.23356,3601.432108,1.806419801,1.218257408,40.6762435,7.324837008,0.006691068,0.043465688,22.85517556,6.487124464,7.501043492,6.152084761,0.027559055,0.220472441,-0.470498379,0.267245895,-0.914312346,39.53758617,273.0836524,32.58546238,119.7557588,96.00216102,0.583424649,3.210683195,2.46156199,0.371874133,0.969385302,0.621503704,1,5,8927,709,19366,6725,19.7957332,46.57428076,25.12072511,12.31438412,426,44
0,44.73427393,512,537.8323108,417.3210634,240.6503067,215.8875256,1.294466403,0.801594767,201.2048458,202.8348018,119.7797357,8.533253973,4.067539874,7.349758879,25.54633801,1.36136502,1031.982025,758.0494648,2050.251701,8729.403824,1.24390716,1.010662333,51.08982987,10.38136333,0.290327922,0.023676044,1.176826044,7.080081508,3.518543553,6.800646972,0.538631347,0.134065934,-0.528073213,9.010209679,-0.85732549,34.75558879,321.9705375,28.83073796,120.4336323,122.9423864,0.508697727,1.198841886,2.267785598,0.432431515,2.932172,0.317466517,2,7,263000,203582,117678,105569,285.5848169,530.6382336,165.8645246,28.9909697,469,29
0,94.21196042,349,51.73573574,166.5615616,22.74174174,11.46246246,1.192805755,0.883178206,59.35584843,19.62273476,12.10708402,6.566695336,3.644120137,4.013505426,21.08124916,2.098823207,720.0718437,343.0836106,1396.183673,4905.549316,1.453998194,1.346170796,41.47939982,8.78133763,0.290538875,0.131334515,1.791900261,7.314086267,3.597616444,5.207447319,0.53559322,0.355932203,-0.275144106,0.879533265,-0.85562464,36.83279298,275.0973326,20.73056284,107.2794486,100.5214749,0.559472616,2.174530856,2.207558024,0.487451249,1.420854333,0.693163572,1,11,17228,55133,7573,3817,30.83876235,34.63927321,12.67742322,16.93827102,376,33
1,161.3901574,207,117.1313131,369.5555556,84.63636364,367.3131313,1.091127098,0.944259513,63.89385475,61.59217877,189.9329609,6.861482378,6.145176875,7.320672704,16.25574282,1.916343426,315.4685041,164.6200257,830.1632653,2249.153423,1.211560632,1.369626578,23.17883784,9.428719862,0.015060287,0.00941899,11.58891109,9.013174326,6.708727152,7.024640635,0.076923077,0.038461538,0.041047234,3.247455223,-0.738594146,23.95988279,249.7177979,31.98483201,119.3172778,65.2151154,0.594349502,1.644022516,1.548601612,0.804896271,1.997143938,0.656286478,0,2,23192,72975,16758,72728,69.96862882,117.1666304,272.8197928,14.57393835,128,52
1,65.52372655,437,134.8633094,367.7242206,136.4028777,479.383693,1.16378316,0.900138189,69.97290323,98.27483871,310.8245161,7.511882893,7.347371419,5.159964544,23.59077736,1.458014262,841.020378,576.8258927,1748.37415,6874.250885,1.701977149,1.130262234,38.79729107,11.71186423,0.010276196,0.145574009,12.41005968,1.792182838,7.310717788,4.685953379,0.066496164,0.373401535,-0.812517799,1.304998029,0.297261958,34.99130142,225.8357106,45.70595782,90.51960017,101.0183106,0.51723726,1.448890644,1.787147232,0.247818023,1.207671387,1.19326879,2,7,56238,152925,56880,199903,75.05660867,116.9639547,652.8281117,24.15040884,307,111
1,96.37665925,310,42.875,4.060810811,100.1722973,6.199324324,1.470873786,0.876516141,43.56390977,66.5,10.4887218,6.339278412,7.003553969,2.98306647,19.87559232,3.254223477,751.420093,230.9061127,1241.052154,4111.107777,1.246345581,1.820827137,45.84288333,7.065206904,0.007461421,0.21315314,15.55157905,5.258984259,7.445167481,4.110232532,0.030888031,0.454212454,1.501668503,3.614416664,3.379343542,37.53878456,293.6073184,28.31717226,145.7462429,105.8161805,0.50769853,2.305877746,2.751027395,1.199821278,1.571203376,1.933327633,1,7,12691,907,29651,1835,29.46140254,74.02364973,10.50502452,16.27960746,391,37
1,78.16802707,386,81.9403794,215.0243902,79.15176152,93.0704607,1.323472669,0.859137313,77.47391952,94.35320417,63.66766021,7.063377711,4.335234061,6.754753403,22.19153827,2.781620172,966.963349,347.6259479,1547.122449,5722.171172,1.476618336,1.735444418,47.87761025,8.510915279,0.22387035,0.017356379,3.664261596,10.22903856,4.24104967,7.052340192,0.470588235,0.111764706,9.318402355,14.71650509,-0.669992445,40.17739932,172.0250243,31.40609766,78.52455264,112.777051,0.532901388,2.224056407,2.483821023,2.695381175,3.580714416,0.470741995,3,8,30236,78976,29207,34343,78.99090353,167.8220401,73.36075186,18.06491921,331,191
1,70.65562045,338,58.39318885,268.0526316,97.40247678,191.495356,1.32355099,0.858313679,54.23760684,61.07179487,83.58461538,6.720004937,6.992468506,7.224284659,20.76230113,1.715879256,621.9689379,362.4782663,1354.256236,4686.245963,1.163607285,1.254064243,42.27185026,8.449342938,0.00863469,0.013244554,11.58909994,4.677352425,7.27836579,6.834053286,0.04137931,0.077966102,-0.063931099,-0.39719098,-0.928570436,33.33763161,292.855573,72.62555787,124.1542908,101.4423864,0.498093124,1.635080654,2.292726666,0.547000878,0.437777002,0.284018309,1,6,18861,86259,31461,61853,35.19442087,64.8038163,132.8786166,20.38898297,14,268
1,179.5618408,220,139.9285714,8.628571429,293.6380952,2.557142857,1.173666288,0.949009718,153.4735376,303.8077994,6.988857939,7.099680518,6.988039192,2.870056398,16.74109542,10.14328942,792.7566637,78.15577677,880.4761905,2456.68932,2,1,50.66229758,4.556898611,0.010918122,0.064016154,14.95199599,13.87450649,6.853711807,5.274470487,0.045685279,0.233502538,-0.151955733,-0.398518401,0.714833628,49.16490815,263.3887952,52.48459444,96.40022418,110.4383924,0.700298223,7.69016864,4.204104159,1.0826633,0.964202854,1.256471987,4,7,29385,1603,61664,537,133.6759039,300.6526591,3.202539384,6.393215864,414,316
0,171.0156661,161,150.4285714,664.7467532,29.57142857,174.2597403,1.074766355,0.966817677,70.60431655,35.46043165,99.53956835,6.670848635,5.523068299,6.914418602,14.33621762,1.993475594,220.7029271,110.7126306,645.6825397,1542.774234,2,1.655721464,16.80518955,10.0108269,0.010368153,0.008940458,23.0046361,12.79176379,7.000650201,7.038968132,0.048951049,0.022222222,-0.297316707,1.166559134,0.106363777,20.17301679,324.9072391,28.83073796,131.3068215,53.63203289,0.722721104,1.822021029,1.36057571,-0.092835816,1.18170858,0.741345057,3,4,23166,102218,4554,26836,61.75631385,28.29387918,105.3947315,11.07178044,15,333
1,80.88973277,179,52.24561404,61.88888889,67.28070175,229.0760234,1.04519774,0.969097297,51.5974026,56.88311688,113.3831169,6.247522676,5.463815483,6.6986988,15.10679305,2.585375057,294.0881283,113.7506635,716.9591837,1805.159002,1.688809283,1.703979671,23.22163668,7.989484725,0.053554056,0.013023787,9.35975816,10.88981904,6.012670869,6.905582658,0.240740741,0.086419753,-0.545988129,0.091830091,-0.77210037,26.08289011,213.2017805,14.65872156,122.3295275,62.42224281,0.631541248,2.397058887,1.671301116,0.283341434,0.873861679,-0.147059956,3,6,8934,10413,11505,39172,31.0686548,65.23025015,135.5011925,10.8812054,427,295
1,91.2957899,270,39.29069767,149.9651163,46.84496124,56.29457364,1.12244898,0.948707813,40.9956427,32.63834423,37.02178649,6.123590545,5.670373961,4.916731684,18.55598776,6.032072577,832.5002805,138.0123117,1081.727891,3345.421585,1.298709745,1.029149414,43.52161057,6.490709039,0.038175326,0.142281397,7.122685185,2.972222222,6.100045239,4.822026676,0.172839506,0.374485597,0.367027142,0.167620401,0.037510395,43.08161296,204.9827497,24.42166662,85.48458184,100.0246392,0.747574944,5.130747122,2.818411808,0.7807655,0.874244191,1.092712813,3,8,10137,38434,12086,14524,26.64562137,47.74016391,70.13634596,8.396752351,166,253
0,67.86097316,641,245.1519608,289.0245098,272.9869281,69.25326797,1.042130366,0.942556863,114.5034364,142.6202749,73.25945017,8.119280599,6.312041766,5.837273491,28.57919131,1.438474182,1485.250541,1032.518039,2565.959184,12222.17307,1.107560579,1.487666587,25.61654898,25.61654898,0.110011116,0.067055521,2.807079594,7.943499055,5.310221982,6.046203499,0.324137931,0.256849315,-0.529117054,-0.876256423,8.518061052,36.13386037,175.8445348,30.54317416,73.6241778,102.4661959,0.68600752,1.396264988,1.267242744,-0.090002241,0.637423018,2.47078683,3,6,150033,176272,167068,42383,107.6940327,285.5104587,97.93828709,25.87894181,238,210
0,66.82704897,414,61.13417722,259.0303797,87.80759494,190.0987342,1.08968059,0.875925195,54.91292517,68.42857143,123.2666667,6.743239074,5.65206291,7.012725418,22.96004698,1.592392173,810.2932312,508.8528095,1656.133787,6337.484924,1.362808304,1.492490345,36.79425885,11.5945175,0.107373216,0.024140777,3.965325197,9.129034408,5.38601356,6.838836862,0.32320442,0.138121547,0.46326818,0.921604109,-0.782223922,34.41490765,214.200546,47.0952381,94.53779324,96.77755269,0.552464872,1.580383403,1.747045009,0.914723171,1.304749431,0.437297319,3,8,24148,101923,34684,75089,45.45271263,108.5162693,155.7542299,21.77630288,364,362
0,93.05258614,401,166.6344648,194.3681462,5.38381201,54.7310705,1.07625,0.930327506,71.9494382,10.34831461,32.73314607,7.601174865,2.984815677,4.449838531,22.60859694,1.652982494,788.2315943,476.8541694,1605.820862,6050.892771,1.502402521,1.256444617,30.71647941,13.64981874,0.225062329,0.233011307,6.252551081,1.953760921,4.121602362,4.000469763,0.468144044,0.48199446,-0.722065212,3.734747217,1.853575293,32.87897943,255.981786,22.73226053,112.1532001,88.73259631,0.616471127,1.660016073,1.494361325,0.00250243,1.878227024,1.713008939,1,9,63821,74061,2062,20962,83.59252195,8.610604251,85.36521601,19.80642234,51,227
0,82.03193975,532,25.74409449,126.2185039,32.55708661,123.3858268,1.359962406,0.785265273,37.47619048,25.6038961,59.05194805,5.726990861,5.788871637,7.049578162,26.03790755,3.171823455,1667.906196,525.8508929,2129.913832,9243.083242,1.333948938,1.036291732,69.61473893,8.010299675,0.032427775,0.029399237,7.555398819,4.210474271,6.561501334,6.479519279,0.168085106,0.149779736,-0.315673423,0.139495569,0.220632755,52.84555517,239.3528549,29.97157573,105.4878341,155.2500772,0.481496439,2.525270857,3.43954701,0.429171196,0.948956036,0.890581977,4,11,13078,63612,16539,62680,17.30383487,32.27036818,109.1492727,20.92668794,393,271
1,105.9502862,160,93.14379085,1,230.4640523,18.71895425,1.351270553,0.824628793,97.19305019,225.8725869,23.21621622,6.6028848,6.912584656,3.242286394,14.28959565,1.924422072,214.7379789,111.5856974,641.4897959,1527.771633,1.466396849,1.495071759,34.06448071,5.146389876,0.007332363,0.229958119,25.05242272,3.9732665,7.286307731,3.844489372,0.023809524,0.488721805,0.047988074,-0.341319756,11.25540393,25.03280756,261.9149584,26.87378115,115.4170537,78.42174117,0.429767041,1.679277491,2.791618494,0.824173867,0.686498384,3.330733225,1,3,14251,1,35261,2864,69.8257793,167.6135856,44.43493555,14.90689162,403,360
1,78.38511941,159,62.89473684,4.460526316,126.8815789,6.986842105,1.167434716,0.911589741,70.67790262,123.659176,10.4082397,6.398857447,6.571527882,2.4215661,14.24282107,2.451626441,240.0015689,97.89483619,637.2970522,1512.817981,1.460549532,1.473660853,23.94856703,7.123276381,0.008214749,0.382148717,22.84135317,2.112324537,7.154901131,2.964538065,0.030769231,0.620437956,-0.246624778,-0.118913458,2.758986631,23.29934504,227.5905592,25.098999,114.1761579,62.14368683,0.597554559,2.036024837,1.801450219,0.566011945,0.542935905,1.937615745,0,5,9560,527,19286,1062,41.83255436,86.18874134,13.3997186,11.44354657,436,183
0,65.0545631,156,163.1342282,408.7516779,127.1409396,480.0805369,1.019354839,0.984645928,67.46494465,67.95202952,242.202952,6.567768185,6.58474352,7.017826239,14.10156646,1.081936895,154.7397598,143.0210584,624.7188209,1468.252329,1.057436102,1.008243794,12.02222737,12.02222737,0.007927866,0.008047102,19.84490741,11.52856754,7.216963076,7.119713736,0.022222222,0.018382353,0.249028612,0.3834429,-0.992029949,15.95404714,218.298051,23.56986527,92.20412432,48.08890948,0.648711256,1.057227806,1.132680415,-0.660591829,0.470581666,0.014875098,0,4,24307,60756,18944,71532,60.28452201,57.44925045,239.8852499,15.09045359,225,344
1,13.4547441,150,92.09722222,7.631944444,183.4027778,3.708333333,1.266666667,0.816225281,122.3032787,252.3278689,8.196721311,6.21945263,4.159590366,3.123832823,13.86294405,1.614825812,179.6090145,111.2250084,603.755102,1394.970534,1.857184723,1.885091018,29.10771874,5.671666927,0.178955239,0.057710298,3.190183431,12.66619633,4.351146541,5.392364168,0.422764228,0.219512195,14.82430627,14.5084726,6.315282939,20.06673566,228.0909538,36.87135969,97.39721535,69.55877134,0.513275283,1.36931381,2.332235912,3.52845881,3.449442919,2.305386071,1,5,13262,956,26410,534,152.6385218,388.5893348,5.352666781,14.65459233,271,398
1,90.45663129,450,37.23953488,19.84186047,73.26976744,143.4860465,1.669584245,0.660190298,39.90694626,53.67627785,86.01965924,6.332124878,6.872903976,7.26034204,23.95567719,1.691652158,948.5926762,560.7492486,1802.879819,7198.201159,1.64924874,1.538923043,75.30800343,6.360824259,0.010023833,0.012555754,8.645911496,7.354689755,7.240733343,7.049859742,0.060846561,0.077922078,0.380012958,0.205295795,-0.35348879,39.96810032,213.1412061,38.00526578,75.48638984,163.3376554,0.393172117,1.393487056,4.432060361,0.796096689,0.871615511,0.589964946,4,10,16013,8103,31506,61699,25.4534837,62.81750436,114.9312981,28.68207505,300,374
1,44.62900218,300,42.4912892,170.0627178,71.55052265,87.22648084,1.134822167,0.857619183,53.81070746,66.59082218,60.6749522,6.369703318,6.568872384,5.511803747,19.57109715,1.187214221,433.3202057,364.9890626,1203.31746,3925.040487,1.662883396,1.48348031,32.11852285,9.863909438,0.008487563,0.090086255,17.38397192,4.688871015,7.391351307,5.391593547,0.057034221,0.292775665,0.725187318,5.834581088,-0.00999811,25.36089978,200.2041745,50.54136067,75.54198058,83.96486458,0.546656313,1.168754931,1.770835038,0.964362138,1.935671525,1.101055216,3,8,12195,48522,20535,25034,32.25258157,69.02327582,104.3812744,21.69907404,331,251
1,139.5795808,213,127.872549,362.2794118,204.6666667,355.0735294,1.017584994,0.976733169,74.98930481,127.486631,189.9465241,6.974368342,6.989467928,7.174940693,16.50020379,1.315060958,273.3000706,207.8231194,855.3197279,2352.158303,1.628475577,1.33394939,14.45000772,14.45000772,0.011946295,0.010881066,9.144385027,7.906417112,6.933594385,6.921946894,0.064171123,0.053475936,-0.392825346,-0.548514871,-0.980032967,20.32128356,235.1355728,28.8489105,112.4520719,57.80003089,0.666396826,1.286964876,1.189368229,0.39380258,0.437516584,0.186893677,2,3,26086,73702,41752,72435,65.46862316,145.1542002,238.6174835,15.79008405,90,249
1,5.720958927,265,155.8418972,163.4150198,326.5177866,415.312253,1.448339483,0.695573693,143.4840183,274.4109589,231.7671233,7.274205778,5.987568709,7.014886774,18.37530198,1.737549154,433.8812492,249.7087626,1060.764172,3248.643667,1.725326942,1.522430895,51.90309473,5.472860366,0.065771203,0.017043782,4.35029734,9.208075117,5.776996097,6.832318128,0.248888889,0.103286385,4.975734675,3.188782393,-1.1378142,30.66522178,284.6386679,31.13795105,131.6599505,114.7519102,0.442090622,1.567633989,3.688924686,2.270956825,1.900530982,0.135829809,1,7,39428,41092,82609,105074,187.0198112,449.9885689,301.901211,19.56146779,45,257
0,160.1355093,323,113.3495146,167.1941748,26.99029126,42.25566343,1.146417445,0.947414363,62.91197183,31.32394366,30.3556338,7.120598122,2.215327072,4.898094467,20.30735983,2.851729197,750.2627949,263.0904771,1295.557823,4384.893149,1.737546538,1.496681254,34.13739142,9.856279963,0.48967868,0.124293872,0.6747677,5.998877269,2.189164121,5.29866252,0.697594502,0.360824742,1.485877746,10.42679118,-1.297299411,35.68295523,160.9266963,24.99437578,67.73771714,87.98734277,0.633072636,2.488733321,1.830984231,0.819090363,3.244081643,0.449608593,1,6,35025,51355,8340,13057,57.4500276,71.64238252,43.71727357,14.33779784,227,193
0,64.38573186,336,505.7632399,454.0249221,144.4205607,522.2492212,1.02994012,0.96860752,170.8133333,108.2066667,469.1366667,7.894049464,6.720060749,6.10216427,20.69792175,1.058619723,484.0041546,457.203039,1345.870748,4642.787905,1.749631139,1.172557436,17.60173073,17.60173073,0.027783333,0.061408333,4.561666667,4.996666667,6.441780618,5.779385346,0.146666667,0.243333333,0.525900978,7.110552146,2.290433377,22.00471811,212.6355374,19.66673873,97.908044,70.40692292,0.725313163,1.043791642,1.126765378,-0.489689179,2.500026408,1.761025818,1,9,162350,145422,46359,167642,182.1567912,196.8621307,744.9500225,21.08152357,125,222
0,98.88437308,221,64.26066351,306.5260664,43.92417062,169.0616114,1.043678161,0.980289823,50.88630491,39.58397933,63.8630491,6.423265926,5.56768272,7.058661096,16.78090784,2.266091132,377.3843785,166.5353936,884.6689342,2474.257975,1.358566496,1.255068697,21.16191717,10.77314689,0.035932123,0.007971256,8.972000962,10.07827702,6.315093342,7.219195807,0.175531915,0.021276596,0.528580166,6.120090044,-0.794620041,24.53004001,231.4638668,30.23273293,110.0514108,63.87012813,0.714851238,1.944873687,1.423919854,0.37988621,1.964709528,0.338066607,2,6,13559,64467,9268,35672,33.11209337,49.32390222,76.98877246,12.61266486,102,265
1,94.75245818,184,61.10227273,432.7670455,4.329545455,63.76704545,1.047748977,0.961246703,52.7278481,9.405063291,56.18987342,6.342712337,1.899106468,4.868876217,15.3260613,2.746370254,316.4973627,115.2420589,737.9229025,1884.908607,1.756675959,1.717310455,24.21474054,7.932361423,0.420093043,0.09998807,2.046859322,6.224342765,2.485271767,5.331181574,0.648484848,0.311258278,-0.205367036,28.93905499,-0.686414173,25.76171117,314.5780647,61.85368772,115.5965567,64.29420392,0.702029344,2.525536685,1.712572222,0.306776464,5.08856192,0.738920445,1,4,10754,75992,762,11223,29.50136352,14.02693966,69.98763888,10.20048979,26,207
1,138.6967135,457,21.56192661,17.43807339,19.95412844,22.09862385,1.435841906,0.707509022,35.6692112,23.49109415,21.47328244,5.597790308,5.390809457,5.521980579,24.12223084,1.401020359,881.4009363,629.1135817,1828.036281,7349.385526,2,1.576171493,62.30207702,7.76859908,0.006897042,0.006853123,28.36032612,21.06169378,7.698182566,7.645705547,0.043814433,0.040201005,-0.18272919,-0.385680503,-0.427818818,34.65465282,236.0265802,24.33567457,97.26652169,140.1413522,0.480765042,1.263371763,3.22905123,0.53241541,0.436908025,0.420761548,2,12,9401,7168,8700,9635,16.05590348,14.55006247,15.73335433,27.4302892,336,336
0,176.500454,280,124.4701493,251.6902985,52.70149254,132.0820896,1.021818182,0.97653521,58.132,45.872,66.012,6.927630786,5.874055526,7.176307532,18.91218125,1.278176334,405.7131904,317.4156644,1123.655329,3541.795541,1.358736501,1.421838554,16.32950336,16.32950336,0.038386189,0.008267188,9.580421147,7.901625704,6.387066028,7.187395497,0.186507937,0.028225806,-0.319192384,2.584652818,-0.747148676,20.87546601,253.8338779,24.65659842,120.5855702,65.31801344,0.801570071,1.243485505,1.177829626,-0.263624585,1.508256963,0.167355259,2,7,33358,67186,14124,35398,50.31789841,57.87448202,83.0189736,16.78786438,47,181
1,168.5786227,280,94.51492537,127.4776119,204.9179104,174.0149254,1.534965035,0.839816274,64.24312896,104.7378436,87.61310782,7.053266629,7.44564915,5.649382194,18.91218125,2.346169969,549.6718258,234.284742,1123.655329,3541.795541,1.642612908,1.143850464,46.53940113,6.441449006,0.008104564,0.090305525,12.69724459,2.508140991,7.300433937,5.113517009,0.034782609,0.29218107,-0.555710708,-0.22204997,-1.082179639,35.34678489,270.4182997,44.45031495,116.7051472,105.9617003,0.412641042,1.835266474,2.980444478,0.412137655,0.599326811,0.631247053,4,4,25330,33897,54918,46636,57.10970525,120.1136929,189.1140178,19.25975622,124,361
1,84.81560945,430,760.0462287,382.7737226,154.7445255,222.8880779,1.158878505,0.904958122,237.9150327,130.7803922,142.8326797,8.467045952,4.751173977,6.253101286,23.42044461,1.32734851,785.193628,591.5504648,1723.217687,6726.420733,1.183613055,1.322079815,35.53784201,12.62382737,0.200717009,0.073957298,2.013393162,5.347186718,4.278374837,5.820086727,0.446475196,0.268929504,-1.047794104,6.106001243,-0.846571035,30.3091158,176.8844641,27.20329529,83.61397167,96.32333877,0.610914284,1.302706743,1.645767639,0.023361733,2.3991145,0.572588072,3,9,312379,156910,63600,91607,386.6373598,271.3052714,219.2881142,23.26626155,181,223
0,148.1579601,308,118.7619048,197.1870748,70.02721088,112.6972789,1.065897858,0.967518758,65.24862888,62.95246801,86.20658135,7.062199908,3.433097275,6.323552834,19.80833124,1.474695394,500.7185811,339.5403439,1232.666667,4069.511606,1.667758076,1.639356687,21.44268381,14.83603619,0.373445457,0.041383908,0.985280749,9.366143048,3.024337725,6.471044025,0.610294118,0.196363636,0.935430041,8.973724597,-0.081603288,26.15593583,245.7953593,25.098999,120.7448884,72.55744001,0.6283867,1.395024548,1.316904979,0.557073871,2.972474716,0.777778096,2,6,34916,57680,20588,33133,48.97650878,156.1998086,104.8116233,18.74944485,460,188
1,31.06687098,404,93.39896373,35.55181347,228.7694301,105.8860104,2.013325257,0.740986911,70.195231,167.0894188,71.91505216,7.291618031,7.730552927,6.50430758,22.69696965,2.449885899,970.902091,396.3050244,1618.399093,6122.125848,1.64658456,1.741304222,80.93014089,5.345829655,0.008529776,0.031997032,10.57810917,7.051401994,7.285097475,6.407826875,0.042042042,0.162721893,0.060030778,0.417426248,-0.128549974,49.34316961,286.7860965,22.61669161,122.9997799,172.5519411,0.291968774,1.756972071,5.476484319,0.923842806,1.01805825,0.967349519,2,9,36052,13338,88305,40872,77.7646669,205.6548273,109.2556419,28.08420829,54,267
1,9.121330868,183,29.34285714,5.36,6.942857143,1.834285714,1.084699454,0.935572482,41.84177215,12.49367089,5.746835443,5.69200117,3.296716453,2.390411684,15.28245933,1.574596952,237.6092408,150.9016263,733.7301587,1868.866886,1.97851646,1,19.40037546,9.887335818,0.156365166,0.108285932,7.759493671,8.066455696,4.664181725,4.35593249,0.392405063,0.297468354,1.223391472,18.19640677,2.417339332,18.80767705,222.8907471,23.54761905,105.4911967,58.57542257,0.737226869,1.421657872,1.423406691,1.015750656,3.738328696,1.659689606,1,6,5135,764,1215,321,21.95077982,14.08046845,2.651354679,13.22939747,178,399
